customer_id,first_name,last_name,age,annual_income,credit_score,address,city,state,zip_code,property_type,property_value,loan_amount,down_payment,interest_rate,loan_term_years,origination_date,monthly_payment,current_balance,loan_status,days_delinquent
1475,Robert,Stone,61,40439,744,2575 Smith Rest,East Frank,NJ,73098,Single Family,255000,223000,32000,5.95,30,12/29/2018,1329.84,199161.71,Current,0
1476,Rebecca,Owen,42,82796,777,034 Parker Squares,New Reneechester,MN,55515,Single Family,190000,131000,59000,5.21,30,9/24/2023,720.14,127488.47,Current,0
1477,Brandy,Acosta,50,56361,701,183 Price Lock Suite 413,New Andrea,CA,74943,Single Family,590000,525000,65000,6.62,30,6/1/2016,3359.9,446006.94,Current,0
1478,Heather,Miller,48,73848,836,27560 Delacruz View Suite 765,Gravesview,MA,45235,Single Family,125000,106000,19000,4.33,30,9/25/2018,526.43,94202.59,Delinquent,64
1479,Melissa,Morrison,75,38417,612,24815 Guzman Via Suite 700,North Elizabeth,IL,00692,Single Family,645000,600000,45000,7.47,30,5/14/2021,4182.97,559944.44,Current,0
1480,Kathy,Short,56,48111,775,720 Gonzalez Inlet,South Colton,MO,63549,Single Family,725000,539000,186000,5.42,30,5/29/2023,3033.38,521607.27,Current,0
1481,Omar,Gardner,43,85922,671,112 Zachary Trafficway Apt. 965,East Nicolefort,NY,25852,Townhouse,310000,258000,52000,6.69,30,11/27/2019,1663.11,234397.78,Current,0
1482,Adam,Morris,35,49691,850,2429 Marsh Flat Apt. 652,Woodstown,AL,25060,Single Family,100000,76000,24000,4.39,30,5/10/2016,380.13,64487.41,Current,0
1483,Michael,Miller,28,141986,850,9300 Rebecca Mountain Apt. 420,Sarahshire,PA,14717,Condo,300000,246000,54000,4.87,30,11/14/2016,1301.11,210876.67,Current,0
1484,Karen,Guerrero,47,49030,658,694 Christopher Land Apt. 910,South Patricia,OH,96526,Condo,350000,265000,85000,6.82,30,7/1/2018,1731.13,234451.39,Delinquent,118
1485,Melissa,Parker,37,66993,676,7133 Sophia Via Suite 476,Pottsshire,IN,40653,Single Family,220000,147000,73000,7.24,30,5/1/2023,1001.8,142065.97,Current,0
1486,Stephanie,Morrison,30,95444,788,3934 Robert Lodge,Nicoleland,CA,94988,Condo,280000,218000,62000,5.39,30,7/14/2024,1222.78,215123.61,Current,0
1487,Robert,Simmons,38,29461,689,44397 Mike Spur,Caseyberg,PA,56186,Single Family,780000,612000,168000,6.61,30,2/20/2020,3912.64,558421.67,Current,0
1488,Julie,Norris,34,24825,716,07256 Jennifer Station Suite 941,Ericaberg,WA,33422,Single Family,505000,446000,59000,6.33,30,3/14/2016,2769.35,377262.31,Current,0
1489,Amy,Bell,61,27922,722,005 Thomas Knoll,Port Susanborough,FL,91730,Single Family,230000,197000,33000,6.67,30,10/4/2023,1267.28,191810.51,Current,0
1490,Carrie,Williams,53,112566,580,48964 Lambert Curve,Kellyland,IL,36144,Townhouse,165000,137000,28000,7.8,30,5/29/2015,986.22,114046.16,Current,0
1491,Jeffrey,Berg,44,45436,718,242 Conrad Wells,Carriefort,CO,77334,Single Family,310000,198000,112000,5.99,30,5/30/2017,1185.84,171535.83,Current,0
1492,Jeffrey,Gomez,59,215152,664,15862 Wilson Cape Apt. 745,New Patriciachester,NJ,26645,Single Family,325000,277000,48000,6.76,30,12/9/2019,1798.46,251813.52,Current,0
1493,Ryan,Bolton,45,45156,680,4948 Graham Expressway Suite 728,West Melissa,CA,82925,Townhouse,465000,360000,105000,6.71,30,3/4/2021,2325.39,334783.33,Current,0
1494,Anthony,Hill,36,65662,835,32032 Thomas Estates Suite 617,New Juan,IN,53185,Single Family,275000,251000,24000,4.35,30,12/15/2023,1249.51,245224.68,Current,0
1495,Matthew,Whitney,60,129451,619,5877 Rodriguez Stravenue,South Lucasburgh,OH,88297,Single Family,470000,433000,37000,7.5,30,1/25/2020,3027.6,394571.25,Default,328
1496,Erin,Gould,50,163251,785,51342 Karen View,Lake Johnport,NJ,79350,Condo,955000,591000,364000,5.68,30,5/22/2023,3422.68,571737.78,Current,0
1497,Richard,Jones,34,167838,697,939 Alicia Ports Apt. 613,Shanechester,KS,74584,Condo,545000,484000,61000,6.51,30,8/8/2021,3062.39,453615.56,Current,0
1498,Frederick,Walsh,43,109555,697,150 Maldonado Springs Apt. 659,Billymouth,MD,74428,Townhouse,355000,218000,137000,6.42,30,10/12/2023,1366.46,212338.06,Current,0
1499,Tanner,Cox,36,99911,783,2017 Gibson Grove,West Andreaberg,NJ,47278,Townhouse,330000,240000,90000,5.24,30,11/5/2019,1323.8,217800,Current,0
1500,David,Owen,31,80520,747,0975 Jason Causeway,Lake Ashleyport,AL,13095,Single Family,305000,241000,64000,6.01,30,3/25/2025,1446.47,240654.12,Current,0
1501,Cindy,Shelton,54,88361,765,0189 Davis Glens Apt. 361,Gonzalezfort,CA,50298,Condo,655000,427000,228000,5.44,30,3/14/2025,2408.41,426169.72,Current,0
1502,Anthony,Cisneros,64,45452,797,26642 Kenneth Unions,Priceview,TX,62347,Single Family,265000,228000,37000,5.56,30,1/26/2020,1303.15,207775.56,Current,0
1503,Phillip,Thomas,31,39771,693,492 Wade Village Suite 837,Rogershaven,CA,82371,Single Family,370000,223000,147000,6.92,30,7/21/2021,1471.66,208814.72,Current,0
1504,Anne,Lawson,50,59773,671,7499 Davis Manors Suite 926,Russellmouth,OH,26226,Single Family,370000,244000,126000,6.87,30,12/29/2015,1602.09,205536.11,Current,0
1505,Anthony,Harrington,38,54990,633,08573 Sarah Pine Apt. 476,West Jennifer,UT,32598,Single Family,280000,225000,55000,7.31,30,4/6/2020,1544.06,205781.25,Current,0
1506,Dawn,Johnson,40,47733,653,4224 Alexandra Hill,South Juan,GA,43062,Townhouse,180000,153000,27000,7.26,30,10/15/2023,1044.77,149047.5,Current,0
1507,Derek,Jones,39,84812,850,108 William Loop,South Samanthaland,IA,06504,Townhouse,425000,391000,34000,4.72,30,12/21/2018,2032.58,349058.01,Current,0
1508,Steven,Osborne,36,96534,819,9454 Kayla Brook,Michelleville,NJ,44560,Single Family,350000,296000,54000,4.74,30,5/20/2021,1542.29,276321.48,Current,0
1509,Brent,Diaz,45,62580,611,722 Williams Mall,Port Davidville,TX,47278,Single Family,465000,388000,77000,7.49,30,9/26/2022,2710.3,371078.89,Current,0
1510,Nicholas,Reyes,36,125337,614,9779 Peterson Well Apt. 321,North Gregory,VA,62286,Single Family,275000,203000,72000,7.29,30,12/9/2020,1390.33,187981.76,Current,0
1511,Jason,Bradley,47,33832,758,168 Adam Crescent Apt. 277,East Ashleybury,PA,32111,Condo,665000,399000,266000,5.77,30,11/8/2016,2333.53,341920.83,Current,0
1512,Mark,Jacobs,44,54348,763,974 Vazquez Spurs Suite 412,Port Charlestown,CA,70295,Condo,235000,151000,84000,5.76,20,7/25/2021,1061.01,136634.03,Current,0
1513,Kathleen,Shelton,42,41839,763,31030 Timothy Drive,Mollyland,NC,44204,Single Family,855000,673000,182000,5.36,30,1/14/2020,3762.32,612928.52,Current,0
1514,Nicholas,Rush,35,23546,699,8314 Hernandez Manors,New Connie,LA,65139,Single Family,150000,125000,25000,6.37,30,11/1/2020,779.43,115532.41,Current,0
1515,Karen,Watson,39,57449,709,22777 Michelle Prairie,Welchmouth,MI,30330,Single Family,450000,336000,114000,6.06,30,8/11/2019,2027.47,303582.22,Current,0
1516,Marie,Hines,52,56338,746,49605 Curtis Vista,New Davidberg,CA,56969,Single Family,460000,394000,66000,5.67,30,1/24/2025,2279.29,392340.09,Delinquent,61
1517,Johnny,Berry,50,127609,726,7998 Johnson Locks Suite 899,Lake Sara,CT,74220,Townhouse,245000,192000,53000,6.22,30,4/8/2020,1178.43,175617.78,Current,0
1518,Christopher,Moreno,35,82076,580,08069 Tran Grove Suite 717,North Jennifer,SC,02654,Single Family,450000,282000,168000,7.85,30,10/23/2024,2039.8,279597.78,Current,0
1519,Andrew,Sanders,45,35879,701,6024 Taylor Mill Apt. 839,North Ryanbury,MA,90905,Single Family,685000,457000,228000,6.37,30,4/29/2023,2849.59,441618.56,Current,0
1520,Amber,Banks,52,151304,651,724 Moyer Village Suite 729,North Jennifer,GA,10497,Single Family,120000,107000,13000,6.75,30,6/9/2022,694,101793.66,Current,0
1521,Zoe,Wright,28,110251,734,1722 Eric Overpass,Floreshaven,KS,14026,Single Family,465000,397000,68000,6.04,30,1/5/2021,2390.43,368125.6,Current,0
1522,Michael,Wilson,50,80101,850,7433 Yvette Knolls,South Lisa,TX,74577,Townhouse,105000,96000,9000,4.49,30,9/10/2018,485.85,85248.89,Current,0
1523,Debra,Fitzgerald,38,53464,749,2280 Matthew Crescent Apt. 183,Jacobsburgh,PA,18457,Single Family,225000,144000,81000,5.66,30,1/15/2023,832.13,138460,Current,0
1524,Kimberly,Porter,50,37060,694,5508 Kemp Walk Apt. 077,Robertsshire,GA,30818,Single Family,820000,776000,44000,6.48,30,6/16/2015,4894.65,646630.74,Delinquent,53
1525,Denise,Hughes,37,49707,793,99180 Gary Crest,South Jacksontown,CA,54336,Single Family,270000,182000,88000,5.27,30,5/16/2024,1007.27,179101.48,Current,0
1526,Karen,Hoffman,26,103195,758,2478 Oconnor Courts,East Terriview,FL,06252,Single Family,200000,121000,79000,5.53,30,5/14/2021,689.3,112922.13,Current,0
1527,Stefanie,Green,28,153629,753,552 Melinda Mill,New Barbara,UT,27365,Single Family,330000,313000,17000,5.46,30,12/23/2021,1769.33,295335.79,Delinquent,36
1528,James,Green,45,129524,768,37548 Christopher Landing Suite 532,Lake David,NM,61722,Condo,1020000,712000,308000,5.92,30,7/1/2019,4232.25,641953.7,Current,0
1529,Andrew,Griffin,47,46891,850,26667 Acevedo Mills Apt. 081,East Jacobmouth,MT,54549,Single Family,145000,121000,24000,4.37,20,11/10/2024,757.04,119605.14,Current,0
1530,Elijah,Davies,35,34207,629,5626 Phillip Camp,East Ralph,NY,70621,Single Family,215000,142000,73000,7.35,30,8/29/2016,978.34,121219.35,Current,0
1531,David,Mitchell,51,64244,757,084 Morales Springs,Carolynhaven,IN,97312,Single Family,765000,614000,151000,5.91,30,8/5/2024,3645.79,606523.98,Current,0
1532,Elizabeth,Hendricks,28,24730,645,550 Mccullough Ridge Apt. 673,Jefferyview,TN,10017,Single Family,915000,839000,76000,7.86,30,3/22/2021,6074.6,780930.32,Current,0
1533,Anne,Henry,44,70374,764,563 Miller Plain Suite 628,Jillhaven,MO,13950,Single Family,345000,246000,99000,5.37,20,12/11/2021,1674.19,224970.42,Current,0
1534,Jeffery,Martinez,32,55614,646,18848 Sherman Estate Apt. 089,Lake Pamelaview,CA,89755,Single Family,195000,163000,32000,7.23,30,9/23/2017,1109.74,142089.21,Current,0
1535,Holly,Farrell,38,47429,686,46810 Green Parkways Suite 101,Karenland,CA,72402,Condo,1035000,689000,346000,6.48,30,3/1/2016,4345.89,582396.39,Current,0
1536,Katie,Hayes,45,26975,696,9075 Linda Prairie Apt. 544,North Troyton,NE,58340,Condo,805000,659000,146000,6.39,30,10/17/2021,4117.77,619765.09,Current,0
1537,Gary,Roach,36,77404,798,683 Mark Prairie,Millermouth,VA,94667,Single Family,510000,366000,144000,5.03,30,2/16/2021,1971.48,340091.94,Delinquent,42
1538,Catherine,Wallace,41,45874,793,7126 Miller Circle,Lake Emilymouth,ID,18290,Single Family,240000,162000,78000,5.01,30,5/13/2020,870.64,148440,Current,0
1539,Julie,Miller,55,33358,620,73715 Chapman Path Suite 497,Helenland,TX,29432,Single Family,355000,252000,103000,7.47,30,4/23/2018,1756.85,222145,Current,0
1540,Danny,Fleming,39,14241,724,7622 Todd Mount Apt. 881,Jessicamouth,PA,97235,Single Family,335000,222000,113000,5.84,30,3/5/2020,1308.25,202708.61,Current,0
1541,Lori,Bruce,53,59056,663,7028 Dorsey Crest,Howardfort,FL,28620,Condo,425000,389000,36000,7.11,30,7/11/2020,2616.83,357501.81,Current,0
1542,Tami,Flores,33,145238,619,15940 David Inlet Suite 447,Victorfort,AZ,29136,Single Family,750000,554000,196000,7.51,20,2/2/2020,4466.37,480556.53,Current,0
1543,Daniel,Reed,50,137397,702,29604 Lewis Viaduct,Amyborough,CA,49112,Single Family,560000,384000,176000,6.5,30,2/18/2018,2427.14,337368.89,Current,0
1544,Anthony,Brown,59,47641,695,18510 Olson Inlet Suite 567,New George,OR,13196,Condo,210000,159000,51000,6.42,30,6/22/2015,996.64,132536.81,Current,0
1545,Larry,Daniels,22,44307,850,87772 Davis Road,Robertmouth,FL,05300,Condo,720000,513000,207000,4.43,30,9/25/2017,2578,447236.25,Current,0
1546,Erica,Vance,37,75689,754,3658 Susan Mills Suite 120,Sandrafurt,IA,34115,Single Family,425000,366000,59000,5.8,30,8/29/2021,2147.52,343379.17,Current,0
1547,Susan,York,50,36345,609,181 Stephanie Plains Apt. 983,Meltonmouth,MN,02034,Single Family,510000,479000,31000,7.39,30,1/14/2022,3313.23,452455.42,Current,0
1548,Randy,Joseph,42,69626,674,018 Suzanne Harbor Apt. 397,Hernandezfurt,OK,77505,Single Family,755000,569000,186000,6.71,30,7/13/2018,3675.41,503723.06,Current,0
1549,Jennifer,Ho,48,87820,801,956 Travis Brooks,Herringberg,CA,54127,Single Family,210000,189000,21000,4.96,30,3/20/2023,1009.98,182288.75,Current,0
1550,Charles,Little,38,110577,850,2608 Reyes Course Apt. 182,Patrickberg,LA,16266,Townhouse,355000,283000,72000,4.32,30,6/11/2018,1403.81,250114.35,Current,0
1551,Hannah,Leon,45,56950,593,24124 Gregory Circle Suite 200,Diazchester,MI,37255,Condo,280000,183000,97000,7.41,30,1/15/2025,1268.3,182152.78,Current,0
1552,Courtney,Hicks,43,54077,580,1526 Scott Views Apt. 033,East Brittany,NV,84782,Condo,165000,139000,26000,8.27,20,11/11/2016,1186.12,109201.88,Delinquent,98
1553,Curtis,Martinez,56,38600,850,8861 Brown Mountain,East Cody,TN,77653,Single Family,430000,335000,95000,4.36,20,7/28/2020,2094.14,294706.94,Current,0
1554,Kendra,Harris,47,39599,751,70630 Spencer Radial Apt. 382,Kennedyview,CO,59462,Condo,1270000,1051000,219000,6.02,30,3/14/2016,6314.8,889019.49,Current,0
1555,Melissa,Taylor,48,53464,650,671 Krista Divide Suite 823,Jamesfort,TN,27906,Single Family,145000,132000,13000,7.31,30,1/23/2020,905.85,120272.78,Current,0
1556,Caroline,Tyler,40,71947,762,700 Woodward River Suite 200,Mooreside,OH,12753,Single Family,355000,268000,87000,5.38,30,1/16/2019,1501.56,239574.63,Current,0
1557,David,Johnson,40,94541,580,9465 Brenda Pass Suite 028,Jeremyfort,NJ,45172,Single Family,500000,458000,42000,7.78,30,7/24/2021,3290.67,428929.72,Current,0
1558,Tonya,Spencer,40,40071,720,1612 Johns Fords,Reynoldsburgh,OH,31526,Single Family,385000,332000,53000,6.7,30,3/23/2016,2142.32,280970.37,Current,0
1559,Kimberly,Wood,48,126291,746,547 Sanchez Islands Suite 379,Costaton,LA,80687,Condo,340000,262000,78000,6.2,30,1/11/2025,1604.67,260738.52,Current,0
1560,Michael,Lara,40,52284,793,20970 Emily Loop Suite 681,Suzanneland,CA,16069,Single Family,190000,154000,36000,5.23,30,6/2/2023,848.49,149059.17,Current,0
1561,Ross,Arnold,47,59238,638,071 Stanton Lane,Janiceport,NC,12757,Single Family,405000,289000,116000,7.3,20,9/8/2020,2292.95,255082.64,Current,0
1562,Mitchell,Salazar,65,41208,726,2017 Mayer Mills Apt. 304,East April,MO,33310,Single Family,250000,236000,14000,5.98,30,9/23/2021,1411.91,221687.04,Current,0
1563,William,Miller,53,17816,645,19433 Coffey Camp Suite 793,Larachester,NY,78924,Single Family,120000,100000,20000,7.24,30,6/11/2016,681.5,85000,Current,0
1564,Matthew,Parker,41,93155,740,61498 Jackson Fields,Smithport,IL,70872,Single Family,660000,406000,254000,5.78,30,10/4/2015,2377.05,340382.13,Current,0
1565,Melissa,Key,57,86545,648,92124 Nicole Stream,West Crystal,TX,98335,Single Family,585000,418000,167000,6.71,30,5/21/2022,2700.04,397293.52,Current,0
1566,Lynn,Higgins,40,52018,687,08948 Smith Meadow Apt. 566,Carrberg,NY,82959,Condo,370000,303000,67000,6.35,30,5/25/2022,1885.37,288046.39,Current,0
1567,Daniel,Fox,24,61914,640,87758 Nicole Fork Apt. 468,Matthewstad,CA,32116,Single Family,405000,251000,154000,7.23,30,1/11/2016,1708.86,211583.7,Current,0
1568,Susan,Hammond,34,77495,772,0635 Nicole Valley Apt. 361,West Annette,MA,06290,Single Family,620000,377000,243000,5.28,20,1/29/2023,2546.71,355610.49,Current,0
1569,Cynthia,Morrow,26,27412,788,25411 Timothy Valley,Brownmouth,PA,62892,Single Family,405000,307000,98000,5.29,30,2/8/2019,1702.88,274765,Current,0
1570,Maria,Jones,41,45958,701,543 Thomas Junctions,Robertborough,SC,90809,Condo,570000,408000,162000,6.22,30,2/9/2021,2504.17,378986.67,Current,0
1571,Jasmine,Compton,45,89066,723,8319 Duran Road,Haleymouth,MN,36818,Single Family,310000,234000,76000,5.99,30,9/13/2015,1401.44,195953.33,Current,0
1572,Ryan,Day,61,31980,604,110 Nicholas Vista Apt. 207,Buchananside,TX,71420,Single Family,700000,484000,216000,7.86,30,4/26/2019,3504.3,434905.37,Current,0
1573,Jessica,Cole,48,69340,696,9611 Anita Hill,Barbaramouth,FL,22394,Single Family,425000,280000,145000,6.55,30,11/18/2022,1779.01,268475.93,Current,0
1574,Tammy,Frazier,42,30385,715,1963 Shawn Mountain Suite 991,East Tammy,LA,86654,Single Family,400000,336000,64000,6.25,30,10/30/2016,2068.81,287793.33,Current,0
1575,Joseph,Cooper,53,75600,850,078 Matthews Coves Apt. 091,Lake Brittany,TX,99765,Single Family,190000,148000,42000,4.68,30,3/5/2020,765.81,135139.07,Current,0
1576,Lindsey,Humphrey,22,58817,631,284 Fisher Stream,Port Lori,TX,91709,Condo,420000,281000,139000,7.44,20,3/9/2020,2253.42,244450.49,Current,0
1577,Amanda,Deleon,47,26700,837,32002 Silva Passage Suite 498,Elliotttown,OH,96008,Single Family,240000,171000,69000,4.96,20,2/26/2023,1124.75,161630.62,Current,0
1578,Timothy,Bowman,52,107191,799,74954 Cordova Path,Williamville,TX,01334,Single Family,265000,214000,51000,5.07,30,10/21/2023,1157.97,208531.11,Current,0
1579,Ryan,White,30,41469,742,38806 Gonzalez Flats,Christensenmouth,CA,64667,Condo,240000,150000,90000,5.81,30,1/3/2023,881.09,144145.83,Current,0
1580,Jessica,Burch,56,39930,850,53779 Christian Port,New Travisview,TX,28859,Single Family,215000,140000,75000,4.24,30,7/7/2023,687.9,135735.19,Current,0
1581,Joseph,Reynolds,48,66190,749,465 Daniel Wells Apt. 730,South Perryborough,IL,54477,Single Family,1050000,657000,393000,5.72,30,6/2/2017,3821.56,569278.33,Current,0
1582,Melissa,Bartlett,40,106332,751,379 John Street,Jenniferstad,CO,43852,Single Family,705000,623000,82000,5.98,30,7/12/2022,3727.19,593638.24,Current,0
1583,Mariah,Brown,51,36029,715,636 Margaret Avenue Suite 015,South Johntown,FL,13620,Single Family,945000,816000,129000,6.51,30,12/20/2019,5163.04,742220,Current,0
1584,Christopher,Martinez,67,61749,817,124 Lee Prairie,Michaelfort,MD,12128,Single Family,195000,168000,27000,5.12,20,1/21/2022,1119.89,154116.67,Current,0
1585,Nicole,Hernandez,46,74192,807,03342 Nicole Stravenue Apt. 583,Port Joseph,FL,66522,Single Family,375000,319000,56000,4.7,30,4/6/2023,1654.45,307923.61,Current,0
1586,John,Martin,47,84673,669,02410 Nicholas Turnpike,Toddmouth,IL,76900,Condo,190000,159000,31000,7.06,20,1/11/2019,1238.46,133648.33,Current,0
1587,Steven,Morris,40,65396,614,3473 Pacheco Shore,Port Lisa,CA,30559,Townhouse,255000,196000,59000,7.19,30,3/13/2023,1329.1,188976.67,Current,0
1588,Cheryl,Fletcher,36,49836,703,961 Drew Curve,New Cassie,GA,75955,Single Family,230000,190000,40000,6.59,30,8/14/2017,1212.2,165273.61,Current,0
1589,Nicholas,Reed,53,39585,655,86559 Rowland Gardens,Jessicaborough,NJ,36895,Single Family,675000,414000,261000,6.95,20,7/15/2021,3197.32,374325,Current,0
1590,Anthony,Everett,36,62509,714,938 Clarke Islands,Johnfurt,MA,00513,Single Family,295000,241000,54000,6.4,30,8/8/2016,1507.47,205497.13,Current,0
1591,Melissa,Jacobson,45,35029,818,42897 Jessica Tunnel,Haynestown,IL,56482,Condo,620000,541000,79000,4.65,30,6/4/2023,2789.6,523693.01,Current,0
1592,Hunter,Singleton,40,13896,683,912 Potter Rue Suite 787,Joseberg,PA,91776,Single Family,490000,380000,110000,6.9,30,6/19/2017,2502.68,329562.04,Current,0
1593,Jason,King,49,74480,716,5877 Adams Locks,Anthonychester,TX,46239,Single Family,1145000,830000,315000,5.94,30,5/8/2023,4944.3,802410.19,Current,0
1594,Lauren,Reid,48,94086,724,33736 Kevin Lane,West Stevenberg,PA,47280,Condo,175000,122000,53000,6,30,9/4/2024,731.45,120683.98,Current,0
1595,Matthew,Pierce,55,18371,787,4812 Kenneth Path,Garrettside,IL,99241,Condo,680000,561000,119000,5.12,20,8/24/2019,3739.64,480317.29,Delinquent,119
1596,Nicole,Martinez,39,36139,580,90789 Simmons Mountain Suite 657,New Sean,PA,59792,Condo,645000,543000,102000,7.65,30,11/1/2016,3852.66,465144.86,Current,0
1597,Jacqueline,Turner,42,81599,671,6027 Joseph Club Suite 148,Danielview,CA,73414,Single Family,225000,204000,21000,6.84,30,6/21/2021,1335.37,190740,Current,0
1598,Joshua,Ferguson,35,167502,736,3111 Johnson Flats,Hillmouth,CA,91719,Condo,600000,432000,168000,6.34,30,7/25/2022,2685.24,411900,Current,0
1599,Alejandro,Shaw,40,60500,816,54443 Yesenia Terrace Suite 044,Frankberg,IL,22035,Condo,430000,374000,56000,5.47,30,7/26/2021,2116.5,350296.02,Current,0
1600,Stacy,Jackson,48,41606,680,6907 Michelle Forks Apt. 373,Stephanieville,TN,04026,Single Family,325000,259000,66000,6.72,30,6/24/2021,1674.71,242200.97,Current,0
1601,Christopher,David,52,54642,580,751 Singleton Meadow Suite 377,Port Markfort,FL,97350,Single Family,240000,218000,22000,8.22,30,4/13/2018,1633.17,192072.13,Current,0
1602,Jennifer,Moore,35,119067,769,2924 Vincent Shoals,Donaldfurt,CA,13281,Single Family,255000,200000,55000,5.6,20,8/31/2019,1387.1,171333.33,Current,0
1603,Tracy,Hopkins,53,43348,669,3666 Nguyen Brooks Apt. 225,Lake Ryanmouth,CA,82710,Townhouse,1010000,789000,221000,6.95,30,1/15/2019,5222.77,705278.33,Current,0
1604,Katherine,Le,58,40151,624,3618 Lopez Coves Suite 974,Thompsonton,TX,75435,Single Family,360000,289000,71000,7.36,30,9/29/2017,1993.1,252005.32,Current,0
1605,Hannah,Jacobs,49,47034,670,18209 Johnson Flat,Marioshire,NY,03300,Single Family,535000,461000,74000,6.87,30,8/8/2017,3026.9,400877.92,Current,0
1606,Debbie,Kirby,63,37173,705,4334 Shawn Land,New Brianberg,FL,87965,Single Family,245000,230000,15000,6.49,30,5/10/2023,1452.24,222375.93,Current,0
1607,Travis,Elliott,37,63661,671,56621 Amanda Neck,Brownland,NJ,36579,Condo,245000,153000,92000,6.7,30,1/14/2021,987.28,141935.83,Current,0
1608,Laura,Bryan,32,134907,580,3234 Meyers Shores,East Curtis,MO,25738,Single Family,620000,384000,236000,7.98,30,8/18/2020,2812.3,353582.22,Current,0
1609,Christopher,Johnson,27,70371,791,99493 Hill Avenue Apt. 716,Lake Jimmy,NC,23054,Single Family,185000,172000,13000,5.25,30,12/17/2021,949.79,162245.37,Current,0
1610,Jeffrey,Williams,59,52777,821,597 Ford Canyon,Teresamouth,FL,21073,Single Family,295000,232000,63000,5.04,20,11/1/2021,1536.23,211522.78,Current,0
1611,Heather,May,51,51746,772,7546 Robert Fall,South Matthewland,TX,31200,Townhouse,370000,302000,68000,5.3,30,5/22/2019,1677.02,271730.09,Current,0
1612,Kevin,Ray,44,27403,628,6291 Hale Cape Apt. 248,Moraleston,ID,97163,Single Family,385000,296000,89000,7.37,30,4/17/2025,2043.39,295890.37,Current,0
1613,Bonnie,Curtis,47,93112,703,137 Riddle Plaza Apt. 511,Mayfurt,OH,06426,Single Family,330000,209000,121000,6.79,30,9/6/2023,1361.13,203223.47,Current,0
1614,Thomas,Wang,33,57589,719,7243 Steven Cliffs Suite 656,New Mackenzie,AK,96503,Condo,440000,382000,58000,6.43,30,4/3/2025,2396.94,381610.93,Current,0
1615,Alyssa,Butler,69,54708,767,0041 Mark Summit,South Erik,IA,24014,Single Family,510000,439000,71000,5.85,30,11/13/2019,2589.84,398555.09,Current,0
1616,Ronald,Fowler,46,295538,773,7118 Jennifer Mill Apt. 742,Jeremyton,IN,26172,Townhouse,525000,372000,153000,5.5,30,1/20/2019,2112.18,332612.78,Current,0
1617,Julie,Jimenez,46,69520,661,91241 Jackson Skyway,North Dawnbury,NV,27904,Single Family,220000,156000,64000,7.01,30,11/29/2020,1038.92,144386.67,Current,0
1618,Mark,Burton,52,41114,726,427 Thompson Station,Williamsbury,CA,26406,Single Family,315000,281000,34000,6.31,20,8/21/2019,2063.75,240528.19,Delinquent,71
1619,Jacqueline,Roberts,49,48379,756,837 Mary Valleys,East Stephanie,SC,17884,Single Family,660000,413000,247000,6.03,20,1/6/2017,2966.01,326069.24,Current,0
1620,Joseph,Frye,47,106322,836,4709 Brandon Lane,New Luis,FL,39167,Single Family,565000,513000,52000,4.29,30,4/17/2022,2535.68,486780,Current,0
1621,John,Webb,37,63363,776,53310 Johnson Bridge,Avilafurt,NC,60906,Single Family,180000,124000,56000,5.2,30,3/2/2019,680.9,111106.3,Current,0
1622,David,Ballard,49,29169,783,13122 Robert Coves Suite 583,New Kathyfort,TN,08532,Single Family,430000,347000,83000,5.63,30,5/22/2015,1998.62,288748.98,Current,0
1623,James,Cohen,63,94809,726,661 Jason Knolls,Lake Jenniferchester,NJ,87226,Condo,135000,125000,10000,6.05,30,8/3/2017,753.46,108668.98,Default,484
1624,David,Evans,58,42870,832,06506 Stephen Circles Suite 950,North Jameston,PA,59413,Single Family,370000,310000,60000,4.6,30,1/24/2025,1589.2,308693.98,Current,0
1625,Amanda,Jones,60,152764,752,64971 Johnathan Court,East Brandi,NC,30074,Single Family,935000,697000,238000,5.52,30,12/27/2022,3966.24,669571.76,Current,0
1626,Kathleen,Brown,39,102747,651,625 Cynthia Spurs Suite 715,West Jacquelineshire,IN,81588,Single Family,225000,189000,36000,6.97,30,11/21/2019,1253.62,171657.5,Current,0
1627,Jacob,Gonzales,35,47875,832,976 Wesley Squares,Williamburgh,TN,18132,Townhouse,240000,173000,67000,4.45,30,4/14/2022,871.43,164133.75,Current,0
1628,Javier,Washington,43,113608,775,09143 Todd River,Lewisside,GA,04628,Single Family,530000,369000,161000,5.89,30,6/30/2024,2186.31,363892.08,Current,0
1629,Todd,Harris,45,61940,684,25743 Nicholas Row,Lake Julieport,NJ,15951,Single Family,165000,157000,8000,6.65,30,11/25/2018,1007.88,139969.86,Current,0
1630,Jenny,Lawson,55,91710,681,97524 Schneider Trace,Angelahaven,PA,95625,Single Family,265000,229000,36000,6.68,30,12/9/2017,1474.65,200438.61,Current,0
1631,Tiffany,Edwards,28,76295,743,640 Melanie Isle,Mooreborough,IA,95405,Single Family,490000,405000,85000,6,30,4/9/2021,2428.18,377306.25,Current,0
1632,Alicia,Higgins,60,39215,757,38033 Boyd Falls Suite 017,Matthewmouth,HI,27261,Single Family,265000,192000,73000,5.9,30,9/29/2021,1138.82,180408.89,Current,0
1633,Justin,Gross,43,43400,735,02321 Brittany Village,Philipport,MI,48557,Townhouse,320000,198000,122000,6.18,30,7/30/2022,1210.12,188833.33,Current,0
